Source,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Implied Probability,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,PrizePicks Line,Callout Bet Tag
Underdog,MLB,,Marcus Semien,2B,,Batter Strikeouts,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260515_15-c2d72221-932c-4155-9121-eaa87cfed176.png,,0.5,62.26,37.74,-3.73,62.26,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-165.00,-165,7/30/2026,0.6226,,,,No,,,3.5,46.34524013,53.65,46.34524013,0.62,,0,,0.62,,0.62,0,Great Bet
Underdog,MLB,,Marcus Semien,2B,,Batter Walks,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260515_15-c2d72221-932c-4155-9121-eaa87cfed176.png,,0.5,28.2,71.8,-8.2,71.8,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-255.00,-255,7/30/2026,0.282,,,,No,,,3.5,24.57263155,75.43,24.57263155,0.28,,0,,0.28,,0.28,0,Push
Underdog,MLB,,Marcus Semien,2B,,Stolen Bases,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260515_15-c2d72221-932c-4155-9121-eaa87cfed176.png,,0.5,14.7,85.3,-0.91,85.3,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-580.00,-580,7/30/2026,0.147,,,,No,,,3.5,27.63880421,72.36,27.63880421,0.15,,0,,0.15,,0.26,0.5,Push
Underdog,MLB,,Marcus Semien,2B,,Doubles,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260515_15-c2d72221-932c-4155-9121-eaa87cfed176.png,,0.5,15.37,84.63,-5.17,84.63,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-551.00,-551,7/30/2026,0.1537,,,,No,,,3.5,27.88080863,72.12,27.88080863,0.15,,0,,0.15,,0.27,0.5,Push
Underdog,MLB,,Xavier Edwards,2B,,Hits + Runs + RBIs,1.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-2c927c42-8b7c-430a-94c5-23eccc40effa.png,,1.5,44.89,55.11,,57.81,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-137.00,-137,7/30/2026,1.3467,,,,No,,,3.5,38.96299791,61.04,38.96299791,1.35,,0,,1.35,,1.35,0,Push
Underdog,MLB,,Xavier Edwards,2B,,Home Runs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-2c927c42-8b7c-430a-94c5-23eccc40effa.png,,0.5,6.71,93.29,,7.69,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,"1,200.00",4/14/1903,7/30/2026,0.0671,,,,No,,,3.5,24.68945341,75.31,24.68945341,0.07,,0,,0.07,,0.21,0.5,Push
Underdog,MLB,,Xavier Edwards,2B,,Hitter Fantasy Score,5.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-2c927c42-8b7c-430a-94c5-23eccc40effa.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,7.98,,5.24,2.5,Push
Underdog,MLB,,Xavier Edwards,2B,,Hits,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-2c927c42-8b7c-430a-94c5-23eccc40effa.png,,0.5,63.3,36.7,-3.91,63.3,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-172.00,7/11/1899,7/30/2026,0.633,,,,No,,,3.5,43.24917544,56.75,43.24917544,0.63,,0,,0.63,,0.59,0.5,Good Bet
Underdog,MLB,,Xavier Edwards,2B,,Runs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-2c927c42-8b7c-430a-94c5-23eccc40effa.png,,0.5,37.49,62.51,-0.04,62.51,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-167.00,7/16/1899,7/30/2026,0.3749,,,,No,,,3.5,35.43191903,64.57,35.43191903,0.37,,0,,0.37,,0.42,0.5,Push
Underdog,MLB,,Xavier Edwards,2B,,RBIs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-2c927c42-8b7c-430a-94c5-23eccc40effa.png,,0.5,24.13,75.87,-6.11,75.87,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-314.00,-314,7/30/2026,0.2413,,,,No,,,3.5,30.97145008,69.03,30.97145008,0.24,,0,,0.24,,0.33,0.5,Push
Underdog,MLB,,Xavier Edwards,2B,,Singles,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-2c927c42-8b7c-430a-94c5-23eccc40effa.png,,0.5,52.08,47.92,-9.89,52.08,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-109.00,-109,7/30/2026,0.5208,,,,No,,,3.5,39.97445714,60.03,39.97445714,0.52,,0,,0.52,,0.51,0.5,Good Bet
Underdog,MLB,,Xavier Edwards,2B,,Batter Strikeouts,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-2c927c42-8b7c-430a-94c5-23eccc40effa.png,,0.5,60.87,39.13,-3.67,60.87,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-156.00,-156,7/30/2026,0.6087,,,,No,,,3.5,45.59423155,54.41,45.59423155,0.61,,0,,0.61,,0.61,0,Great Bet
Underdog,MLB,,Xavier Edwards,2B,,Batter Walks,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-2c927c42-8b7c-430a-94c5-23eccc40effa.png,,0.5,37.05,62.95,-4.79,62.95,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-170.00,-170,7/30/2026,0.3705,,,,No,,,3.5,30.96109502,69.04,30.96109502,0.37,,0,,0.37,,0.37,0,Push
Underdog,MLB,,Xavier Edwards,2B,,Stolen Bases,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-2c927c42-8b7c-430a-94c5-23eccc40effa.png,,0.5,19.88,80.12,-1.19,80.12,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-403.00,11/22/1898,7/30/2026,0.1988,,,,No,,,3.5,29.48889706,70.51,29.48889706,0.20,,0,,0.2,,0.3,0.5,Push
Underdog,MLB,,Xavier Edwards,2B,,Doubles,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-2c927c42-8b7c-430a-94c5-23eccc40effa.png,,0.5,16.84,83.16,,19.61,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,410.00,2/13/1901,7/30/2026,0.1684,,,,No,,,3.5,28.40894142,71.59,28.40894142,0.17,,0,,0.17,,0.28,0.5,Push
Underdog,MLB,,Eury Pérez,SP,,Strikeouts,5.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260328_05-794bad62-b271-4539-a6da-f25a7f2222b9.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,,,,,No,@NYM,32.31,5.81,,,,0.00,29,0.0796,over,0,0.079597,0,0,Push
Underdog,MLB,,Jorge Polanco,DH,,Hits + Runs + RBIs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-079a9121-7c29-4cec-96f7-70d61e6b7d51.png,,0.5,56.03,43.97,-0.87,56.03,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-127.00,8/25/1899,7/30/2026,0.5603,,,,No,,,3.5,42.89622732,57.10,42.89622732,0.56,,0,,0.56,,0.56,0,Great Bet
Underdog,MLB,,Jorge Polanco,DH,,Home Runs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-079a9121-7c29-4cec-96f7-70d61e6b7d51.png,,0.5,12.87,87.13,-2.15,87.13,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-677.00,2/21/1898,7/30/2026,0.1287,,,,No,,,3.5,26.97366088,73.03,26.97366088,0.13,,0,,0.13,,0.25,0.5,Push
Underdog,MLB,,Eury Pérez,SP,,Pitcher Fantasy Score,33.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260328_05-794bad62-b271-4539-a6da-f25a7f2222b9.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,32.31,,,,No,@NYM,32.31,5.81,49.1119403,50.89,50.8880597,32.31,24,-35.52873,under,31.08,-3.218731,28.96,23.5,Push
Underdog,MLB,,Eury Pérez,SP,,Pitching Outs,17.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260328_05-794bad62-b271-4539-a6da-f25a7f2222b9.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,,,,,No,@NYM,32.31,5.81,,,,0.00,24,-35.52873,under,0,-35.528731,17.5,17.5,Push
Underdog,MLB,,Eury Pérez,SP,,Hits Allowed,4.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260328_05-794bad62-b271-4539-a6da-f25a7f2222b9.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,,,,,No,@NYM,32.31,5.81,,,,0.00,18,0.86859,over,0,0.868595,2.5,2.5,Push
Underdog,MLB,,Eury Pérez,SP,,Earned Runs Allowed,1.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260328_05-794bad62-b271-4539-a6da-f25a7f2222b9.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,,,,,No,@NYM,32.31,5.81,,,,0.00,7,11.9227,over,0,11.922701,6.21,0.5,Push
Underdog,MLB,,Eury Pérez,SP,,Walks Allowed,1.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260328_05-794bad62-b271-4539-a6da-f25a7f2222b9.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,,,,,No,@NYM,32.31,5.81,,,,0.00,21,0.78144,over,0,0.781445,0.64,0.5,Push
Underdog,MLB,,Jorge Polanco,DH,,Hits,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-079a9121-7c29-4cec-96f7-70d61e6b7d51.png,,0.5,50.19,49.81,,57.81,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-137.00,-137,7/30/2026,0.5019,,,,No,,,3.5,39.40452708,60.60,39.40452708,0.50,,0,,0.5,,0.5,0.5,Good Bet
Underdog,MLB,,Jorge Polanco,DH,,Runs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-079a9121-7c29-4cec-96f7-70d61e6b7d51.png,,0.5,34.21,65.79,-1.74,65.79,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-192.00,6/21/1899,7/30/2026,0.3421,,,,No,,,3.5,34.36427173,65.64,34.36427173,0.34,,0,,0.34,,0.39,0.5,Push
Underdog,MLB,,Jorge Polanco,DH,,RBIs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-079a9121-7c29-4cec-96f7-70d61e6b7d51.png,,0.5,25.49,74.51,-4.66,74.51,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-292.00,-292,7/30/2026,0.2549,,,,No,,,3.5,31.43925189,68.56,31.43925189,0.25,,0,,0.25,,0.34,0.5,Push
Underdog,MLB,,Jorge Polanco,DH,,Singles,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-079a9121-7c29-4cec-96f7-70d61e6b7d51.png,,0.5,34.45,65.55,-5.04,65.55,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-190.00,6/23/1899,7/30/2026,0.3445,,,,No,,,3.5,34.44298736,65.56,34.44298736,0.34,,0,,0.34,,0.4,0.5,Push
Underdog,MLB,,Jorge Polanco,DH,,Batter Strikeouts,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-079a9121-7c29-4cec-96f7-70d61e6b7d51.png,,0.5,58.67,41.33,-3.88,58.67,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-142.00,-142,7/30/2026,0.5867,,,,No,,,3.5,44.38404136,55.62,44.38404136,0.59,,0,,0.59,,0.59,0,Great Bet
Underdog,MLB,,Jorge Polanco,DH,,Batter Walks,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-079a9121-7c29-4cec-96f7-70d61e6b7d51.png,,0.5,32.12,67.88,-2.71,67.88,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-211.00,6/2/1899,7/30/2026,0.3212,,,,No,,,3.5,27.47218192,72.53,27.47218192,0.32,,0,,0.32,,0.32,0,Push
Underdog,MLB,,Jorge Polanco,DH,,Stolen Bases,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-079a9121-7c29-4cec-96f7-70d61e6b7d51.png,,0.5,8.61,91.39,-2.07,91.39,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,"-1,061.00",2/2/1897,7/30/2026,0.0861,,,,No,,,3.5,25.40151595,74.60,25.40151595,0.09,,0,,0.09,,0.22,0.5,Push
Underdog,MLB,,Eury Pérez,SP,,1st Inn. Strikeouts,1.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260328_05-794bad62-b271-4539-a6da-f25a7f2222b9.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,,,,,No,@NYM,32.31,5.81,,,,0.00,29,0.0796,over,0,0.079597,0,0,Push
Underdog,MLB,,Eury Pérez,SP,,1st Inn. Runs Allowed,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260328_05-794bad62-b271-4539-a6da-f25a7f2222b9.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,,,,,No,@NYM,32.31,5.81,,,,0.00,24,-35.52873,under,0,-35.528731,0,0,Push
Underdog,MLB,,Eury Pérez,SP,,1st Inn. Pitch Count,19.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260328_05-794bad62-b271-4539-a6da-f25a7f2222b9.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,,,,,No,@NYM,32.31,5.81,,,,0.00,24,-35.52873,under,0,-35.528731,0,0,Push
Underdog,MLB,,Eury Pérez,SP,,1st Inn. Batters Faced,3.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260328_05-794bad62-b271-4539-a6da-f25a7f2222b9.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,,,,,No,@NYM,32.31,5.81,,,,0.00,7,11.9227,over,0,11.922701,11.92,0,Push
Underdog,MLB,,Eury Pérez,SP,,1st Inn. Hits Allowed,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260328_05-794bad62-b271-4539-a6da-f25a7f2222b9.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,,,,,No,@NYM,32.31,5.81,,,,0.00,18,0.86859,over,0,0.868595,0.87,0,Push
Underdog,MLB,,Jorge Polanco,DH,,Doubles,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-079a9121-7c29-4cec-96f7-70d61e6b7d51.png,,0.5,14.99,85.01,-5.28,85.01,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-567.00,-567,7/30/2026,0.1499,,,,No,,,3.5,27.74365191,72.26,27.74365191,0.15,,0,,0.15,,0.27,0.5,Push
Underdog,MLB,,Otto Lopez,SS,,Hits + Runs + RBIs,1.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-0aa84249-5138-41b3-a086-799cf294bc8a.png,,1.5,49.1,50.9,-6.91,50.9,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-104.00,-104,7/30/2026,1.473,,,,No,,,3.5,43.30975361,56.69,43.30975361,1.47,,0,,1.47,,1.47,0,Push
Underdog,MLB,,Otto Lopez,SS,,Home Runs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-0aa84249-5138-41b3-a086-799cf294bc8a.png,,0.5,8.52,91.48,-1.98,91.48,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,"-1,074.00",-1074,7/30/2026,0.0852,,,,No,,,3.5,25.36793908,74.63,25.36793908,0.09,,0,,0.09,,0.22,0.5,Push
Underdog,MLB,,Otto Lopez,SS,,Total Bases,1.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-0aa84249-5138-41b3-a086-799cf294bc8a.png,,1.5,38.27,61.73,-2.43,61.73,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-161.00,-161,7/30/2026,1.1481,,,,No,,,3.5,19.98777068,80.01,19.98777068,1.15,,0,,1.15,,0.93,0.5,Push
Underdog,MLB,,Otto Lopez,SS,,Hitter Fantasy Score,6.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-0aa84249-5138-41b3-a086-799cf294bc8a.png,,,,,,,,,,,,,Marlins @ Mets,2026-07-30T23:10:00Z,7/30/2026,Citi Field,outdoor,,,,,,,,,No,,,3.5,,,,0.00,,0,,9.06,,6.28,3.5,Push
Underdog,MLB,,Otto Lopez,SS,,Hits,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-0aa84249-5138-41b3-a086-799cf294bc8a.png,,0.5,66.3,33.7,-1.23,66.3,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-197.00,-197,7/30/2026,0.663,,,,No,,,3.5,44.09408514,55.91,44.09408514,0.66,,0,,0.66,,0.61,0.5,Good Bet
Underdog,MLB,,Otto Lopez,SS,,Runs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-0aa84249-5138-41b3-a086-799cf294bc8a.png,,0.5,36.29,63.71,-0.45,63.71,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-176.00,-176,7/30/2026,0.3629,,,,No,,,3.5,35.04334599,64.96,35.04334599,0.36,,0,,0.36,,0.41,0.5,Push
Underdog,MLB,,Otto Lopez,SS,,RBIs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-0aa84249-5138-41b3-a086-799cf294bc8a.png,,0.5,29.39,70.61,-7.17,70.61,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-240.00,-240,7/30/2026,0.2939,,,,No,,,3.5,32.76323568,67.24,32.76323568,0.29,,0,,0.29,,0.36,0.5,Push
Underdog,MLB,,Otto Lopez,SS,,Batter Walks,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-0aa84249-5138-41b3-a086-799cf294bc8a.png,,0.5,26.17,73.83,-5.12,73.83,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-282.00,-282,7/30/2026,0.2617,,,,No,,,3.5,23.02580884,76.97,23.02580884,0.26,,0,,0.26,,0.26,0,Push
Underdog,MLB,,Otto Lopez,SS,,Stolen Bases,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-0aa84249-5138-41b3-a086-799cf294bc8a.png,,0.5,19.41,80.59,-0.07,80.59,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-415.00,-415,7/30/2026,0.1941,,,,No,,,3.5,29.32300111,70.68,29.32300111,0.19,,0,,0.19,,0.3,0.5,Push
Underdog,MLB,,Brett Baty,3B,,Hits + Runs + RBIs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260515_15-363a83d2-29b4-478b-8fdc-422dc464c0b9.png,,0.5,56.47,43.53,1.92,56.47,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-130.00,-130,7/30/2026,0.5647,,,,No,,,3.5,43.14693196,56.85,43.14693196,0.56,,0,,0.56,,0.56,0,Great Bet
Underdog,MLB,,Brett Baty,3B,,Home Runs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260515_15-363a83d2-29b4-478b-8fdc-422dc464c0b9.png,,0.5,12.9,87.1,-3.81,87.1,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-675.00,-675,7/30/2026,0.129,,,,No,,,3.5,26.98461401,73.02,26.98461401,0.13,,0,,0.13,,0.25,0.5,Push
Underdog,MLB,,Brett Baty,3B,,Hits,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260515_15-363a83d2-29b4-478b-8fdc-422dc464c0b9.png,,0.5,51.22,48.78,-9.03,51.22,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-105.00,-105,7/30/2026,0.5122,,,,No,,,3.5,63.43577929,36.56,63.43577929,0.51,,0,,0.51,,0.84,1.5,Great Bet
Underdog,MLB,,Brett Baty,3B,,Runs,0.5,,,7/30/2026,7/30/2026,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260515_15-363a83d2-29b4-478b-8fdc-422dc464c0b9.png,,0.5,32.04,67.96,-4.49,67.96,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.40,8.5,Marlins @ Mets,2026-07-30T23:10:00Z,Thu 07:10pm,Citi Field,outdoor,,-212.00,-212,7/30/2026,0.3204,,,,No,,,3.5,33.64824666,66.35,33.64824666,0.32,,0,,0.32,,0.38,0.5,Push
